cryo_sleep_flag,passenger_age,room_service_spend,food_court_spend,shopping_mall_spend,spa_amenities_spend,vr_deck_spend,cabin_deck_tier,transported_or_survived
0,43.351,130.246,179.578,457.572,1286.973,1701.206,4,1
0,19.241,604.238,2449.996,1246.446,1273.65,0.0,4,0
0,9.531,150.469,0.0,399.159,0.0,2534.314,4,1
0,25.158,1482.46,0.0,0.0,1184.524,0.0,4,0
0,16.799,0.0,2279.421,0.0,414.834,0.0,4,0
0,27.111,281.504,0.0,0.0,1169.11,438.924,6,0
1,45.324,0.0,2371.289,423.702,0.0,2618.766,7,1
0,21.598,0.0,1520.209,770.946,1019.702,0.0,6,0
1,27.4,413.35,264.42,316.085,1238.212,151.933,7,0
1,28.812,310.674,0.0,617.937,0.0,800.078,6,1
0,39.878,34.856,426.818,566.3,329.528,335.332,5,0
1,0.0,150.974,571.956,453.659,0.0,701.018,4,1
1,19.506,2233.895,1850.661,0.0,2126.803,0.0,3,0
1,30.958,52.186,2356.137,267.397,177.701,0.0,6,0
1,44.801,551.581,0.0,0.0,0.0,144.156,3,1
0,21.113,0.0,1411.418,179.76,0.0,0.0,8,0
1,1.728,411.901,1368.483,355.284,449.448,253.079,1,1
0,36.676,65.148,1738.095,1110.119,1138.664,0.0,8,0
1,19.105,0.0,1048.428,0.0,0.0,0.0,2,1
1,11.345,1402.284,0.0,439.644,2342.426,636.532,6,0
0,19.259,985.17,263.493,999.492,649.543,0.0,3,1
1,25.417,308.885,0.0,594.955,823.102,59.455,1,1
1,19.534,0.0,206.873,636.449,203.092,2733.221,5,1
1,0.0,0.0,1626.005,499.109,331.185,0.0,2,1
0,40.559,1976.968,816.181,897.067,146.889,1649.776,7,1
1,45.848,70.07,1827.709,0.0,1429.576,357.389,8,0
0,37.121,937.091,860.105,0.0,301.279,0.0,4,0
1,12.072,1157.263,0.0,166.453,1153.755,0.0,6,0
0,25.179,362.327,0.0,0.0,0.0,446.666,6,0
0,27.909,0.0,628.571,859.162,525.205,1826.067,4,1
1,36.383,0.0,193.288,853.601,0.0,0.0,8,0
1,37.357,664.706,0.0,0.0,1648.181,214.991,8,0
0,17.722,0.0,0.0,0.0,0.0,1360.889,7,1
0,29.148,334.498,0.0,129.485,0.0,657.914,5,1
1,34.402,0.0,216.61,199.132,0.0,0.0,2,1
0,48.382,47.596,1249.053,241.217,0.0,403.832,6,0
1,37.863,241.917,676.357,482.61,1104.745,1887.847,3,1
1,39.047,394.586,2379.681,73.329,0.0,261.212,8,0
1,29.174,0.0,0.0,698.188,1843.317,0.0,7,0
1,47.746,997.992,1507.271,419.731,0.0,707.626,8,0
0,33.737,0.0,506.758,0.0,496.315,91.621,2,1
1,15.945,0.0,1283.603,917.663,0.0,0.0,1,1
0,47.647,149.135,0.0,0.0,773.07,0.0,7,0
1,37.771,242.344,1736.016,118.387,292.455,1323.863,8,0
0,21.797,324.383,804.27,711.474,139.432,0.0,6,0
1,21.287,1105.386,0.0,0.0,1617.322,0.0,5,0
0,32.152,66.308,435.571,343.351,0.0,262.58,7,0
0,34.485,142.247,162.533,474.27,955.167,0.0,3,0
1,30.762,0.0,1037.014,0.0,0.0,405.051,2,1
1,32.358,753.36,0.0,129.412,433.954,87.144,7,0
1,51.799,339.801,414.778,82.358,0.0,0.0,2,0
1,43.002,0.0,924.369,0.0,0.0,0.0,3,1
0,30.669,0.0,489.628,1458.938,219.643,764.891,1,1
1,41.178,1158.868,2066.329,0.0,2306.114,344.014,1,0
0,13.545,0.0,1378.827,732.761,420.884,213.96,7,0
0,33.571,0.0,441.023,0.0,2130.135,2334.253,2,1
1,53.33,452.924,710.027,0.0,552.356,1067.589,4,0
0,24.947,0.0,804.799,227.576,0.0,1195.063,3,1
0,16.133,0.0,933.96,533.492,2003.292,125.733,8,0
0,18.871,0.0,0.0,685.485,790.719,531.152,6,0
0,12.745,688.648,88.168,1044.868,0.0,0.0,8,1
1,17.013,0.0,0.0,1819.338,827.629,1116.427,7,1
1,22.813,2122.726,1983.937,310.288,0.0,184.08,1,1
1,8.322,0.0,376.981,0.0,0.0,533.497,6,0
1,28.219,0.0,217.991,423.61,1339.57,468.642,1,1
0,40.632,0.0,1526.157,20.921,1514.427,280.925,1,0
0,15.291,378.038,956.79,688.541,2331.736,3385.097,5,1
1,49.27,0.0,0.0,0.0,774.358,0.0,7,0
1,35.151,618.016,364.914,1496.267,36.404,0.0,6,1
1,42.428,0.0,47.8,649.387,1228.488,1028.802,4,1
0,18.79,0.0,0.0,0.0,1244.802,0.0,1,1
1,39.963,0.0,0.0,0.0,2112.109,0.0,4,0
1,12.713,0.0,229.752,627.005,260.91,0.0,2,1
1,40.463,0.0,312.059,828.753,127.863,816.136,2,1
0,30.406,24.363,0.0,0.0,0.0,829.47,8,0
0,35.746,0.0,1831.999,569.294,901.208,0.0,8,0
0,11.542,1028.214,327.476,0.0,0.0,1050.558,5,1
0,15.469,1018.22,495.064,119.972,1163.696,0.0,8,0
0,36.361,2.378,930.77,792.746,956.619,0.0,4,0
0,14.723,0.0,0.0,0.0,953.577,121.522,3,0
0,34.485,0.0,997.627,0.0,462.048,0.0,5,0
0,8.86,0.0,9.51,251.88,1996.276,0.0,1,1
1,39.874,0.0,0.0,0.0,1269.193,0.0,2,0
1,10.745,0.0,1138.137,522.553,0.0,1028.721,8,0
0,35.732,0.0,2240.009,0.0,0.0,1646.214,7,0
0,36.759,0.0,1319.795,0.0,0.0,0.0,2,0
1,18.245,0.0,1557.573,0.0,916.412,1069.877,3,1
0,36.148,355.41,0.0,265.169,0.0,968.369,5,1
0,31.646,454.24,0.0,79.893,1501.731,1579.539,4,1
0,20.456,0.0,2238.165,0.0,1765.271,0.0,7,0
1,13.88,1046.192,2915.418,278.527,0.0,0.0,2,1
1,0.523,0.0,2301.368,745.159,105.897,373.695,1,1
1,32.895,0.0,47.057,49.282,328.283,0.0,3,1
1,6.093,467.506,0.0,320.173,1282.381,0.0,3,0
1,29.335,0.0,0.0,323.054,2080.278,0.0,6,0
0,24.312,428.839,0.0,0.0,0.0,0.0,3,0
1,37.508,0.0,321.146,1321.688,0.0,448.637,1,1
0,23.771,1125.096,2376.814,0.0,17.382,1038.314,3,1
0,23.388,656.991,280.005,537.425,0.0,0.0,8,1
1,38.246,0.0,812.787,600.761,0.0,715.482,4,1
1,32.691,0.0,2100.716,91.827,780.546,315.557,6,0
0,32.426,1306.973,0.0,509.805,3.453,1282.269,8,1
0,34.57,0.0,2892.638,307.659,0.0,101.979,4,0
0,6.502,0.0,2840.513,0.0,3471.491,217.127,7,0
1,38.595,0.0,292.666,0.0,602.796,0.0,5,0
1,36.575,0.0,0.0,0.0,432.864,129.639,5,1
1,13.766,71.982,1286.686,0.0,0.0,0.0,7,0
1,24.583,685.071,32.97,0.0,596.777,0.0,8,0
1,27.45,0.0,0.0,800.803,129.365,1114.554,7,0
0,26.117,0.0,1987.486,1067.116,0.0,0.0,8,0
1,32.674,513.126,1909.737,717.682,0.0,0.0,8,0
0,48.039,874.375,636.614,881.496,1184.419,1366.11,4,1
0,43.145,0.0,0.0,0.0,2448.419,0.0,1,0
0,9.629,922.984,0.0,0.0,713.882,1170.177,6,0
1,36.709,244.402,578.675,0.0,1523.392,0.0,5,0
1,46.605,929.673,0.0,530.676,138.669,0.0,8,0
1,33.415,174.357,40.688,297.155,214.799,0.0,3,1
0,43.274,0.0,1676.356,126.756,1510.077,1678.36,7,0
0,56.172,121.221,1329.815,895.283,2139.055,0.0,4,0
0,42.332,909.093,2103.771,396.767,1741.206,1084.546,2,0
0,31.49,0.0,0.0,0.0,0.0,0.0,1,1
0,42.631,0.0,38.17,0.0,236.345,1683.253,1,1
0,30.028,105.513,1360.778,551.916,615.277,2617.122,4,1
1,28.335,0.0,987.694,753.37,24.354,0.0,8,0
1,23.08,1306.376,2288.856,478.941,736.643,0.0,2,1
1,49.888,0.0,954.644,1232.258,1212.634,1111.788,1,1
1,16.542,548.728,2667.731,1085.604,1413.091,838.695,6,0
0,49.453,163.644,1098.021,416.98,2164.457,1115.768,5,0
0,34.998,1037.452,1724.601,0.0,0.0,0.0,6,0
1,8.41,483.936,61.782,0.0,0.0,2386.911,2,1
0,33.147,67.299,467.145,0.0,704.058,423.952,6,0
1,0.0,0.0,1543.133,591.8,2382.192,0.0,3,0
1,36.757,738.603,2385.574,1192.922,0.0,34.194,7,0
1,40.393,0.0,1325.084,403.77,1065.532,0.0,7,0
0,19.707,639.829,350.194,824.485,1075.32,1970.488,5,1
1,29.73,0.0,2102.802,32.628,520.586,0.0,2,0
1,55.358,1033.984,0.0,518.751,317.617,817.108,4,1
1,20.92,324.845,0.0,631.08,0.0,0.0,8,0
0,13.175,638.68,1267.961,0.0,0.0,0.0,1,1
0,48.743,273.293,466.93,0.0,0.0,0.0,5,0
1,55.476,0.0,1176.616,701.832,0.0,928.083,4,1
0,28.052,0.0,527.289,323.702,1517.165,1664.14,2,1
0,42.16,657.053,1135.135,0.0,196.559,0.0,3,0
0,46.781,328.326,0.0,0.0,0.0,0.0,1,1
0,17.605,987.643,1134.583,0.0,0.0,1143.482,1,1
0,21.206,482.128,1643.297,129.912,1032.486,0.0,5,0
0,45.232,0.0,1914.661,0.0,1804.193,1580.51,4,0
0,51.59,0.0,2866.265,250.128,1479.779,0.0,7,0
0,35.88,286.896,742.918,453.577,976.765,0.0,2,0
0,15.683,0.0,778.693,545.585,0.0,560.886,2,1
0,55.819,1307.737,0.0,0.0,0.0,0.0,4,1
1,20.566,507.135,0.0,0.0,2452.035,0.0,1,0
1,23.308,1017.572,218.302,0.0,1544.146,671.681,8,0
0,32.793,0.0,1710.383,490.417,0.0,0.0,4,0
1,49.758,1028.967,0.0,443.971,248.85,2024.54,6,1
1,39.956,1670.474,1405.608,434.247,709.408,345.822,7,0
0,33.808,0.0,448.054,0.0,0.0,0.0,2,0
0,34.486,721.411,237.398,0.0,0.0,0.0,8,0
0,28.609,220.721,748.673,0.0,418.706,1341.229,4,1
1,35.814,0.0,0.0,600.189,0.0,931.106,1,1
1,0.0,540.375,0.0,0.0,0.0,1756.12,5,1
0,23.847,761.842,0.0,646.02,0.0,0.0,8,0
0,31.379,0.0,152.455,286.398,162.956,611.413,6,0
0,11.886,977.846,0.0,144.775,300.009,747.896,1,1
1,33.409,0.0,0.0,0.0,0.0,1030.031,3,1
1,25.137,0.0,950.248,0.0,67.77,1483.645,3,1
1,52.577,308.788,1240.358,0.0,0.0,0.0,4,0
1,50.022,236.5,728.633,0.0,652.143,180.121,7,0
0,21.479,0.0,1644.498,0.0,0.0,0.0,7,0
0,25.888,746.236,1140.674,59.481,0.0,244.758,1,1
0,26.965,565.081,95.933,687.64,1321.105,1033.354,1,1
0,21.677,777.79,0.0,487.642,0.0,0.0,2,1
1,30.73,139.961,825.387,0.0,1098.073,1464.84,5,1
1,17.384,611.677,1138.521,196.284,1581.306,0.0,6,0
0,12.171,0.0,2127.413,0.0,0.0,0.0,1,0
0,36.718,1554.982,1879.408,253.306,143.501,1606.139,8,0
1,36.813,0.0,0.0,1032.46,0.0,644.41,6,1
0,16.74,1588.443,327.592,712.359,179.971,656.506,4,1
1,40.535,242.677,1255.221,461.645,302.112,0.0,2,1
0,19.158,0.0,1731.597,0.0,0.0,0.0,7,0
0,31.544,1109.252,1576.763,589.966,2427.322,1288.319,6,0
0,39.485,301.836,373.347,0.0,624.617,0.0,6,0
0,27.529,773.231,0.0,28.682,0.0,0.0,6,0
0,34.366,1015.506,0.0,496.878,1921.917,1312.149,6,1
0,20.77,439.671,777.16,584.636,0.0,0.0,6,0
0,25.249,0.0,860.671,545.135,0.0,582.697,7,0
1,25.118,854.214,0.0,335.105,0.0,345.053,2,1
1,17.548,220.491,503.484,60.394,2291.15,297.18,4,0
1,25.525,665.808,1207.469,471.267,675.581,0.0,6,0
1,6.319,0.0,0.0,0.0,1035.342,0.0,6,0
1,21.124,510.538,1775.997,0.0,641.101,0.0,4,0
0,24.012,0.0,0.0,204.571,941.145,806.798,1,1
0,24.413,1294.651,1959.136,266.991,395.885,0.0,1,1
1,24.619,625.007,0.0,0.0,608.013,1317.182,7,1
0,27.135,375.908,0.0,424.882,428.364,64.217,2,1
1,34.712,536.101,0.0,602.728,0.0,0.0,2,1
1,40.243,0.0,335.822,126.72,258.713,50.295,5,0
0,18.903,1275.117,0.0,1499.701,610.954,0.0,2,1
0,11.155,1514.391,190.798,0.0,431.604,1359.559,7,1
0,13.411,475.394,850.758,0.0,0.0,0.0,4,0
1,21.179,1253.762,244.585,0.0,0.0,9.979,6,0
0,23.073,0.0,370.665,127.335,1501.126,1782.124,4,0
1,17.22,0.0,0.0,0.0,0.0,833.681,7,0
1,9.854,246.601,920.038,0.0,953.198,2045.841,5,1
1,21.614,502.712,342.956,0.0,0.0,1621.997,3,1
0,30.54,0.0,2382.352,115.332,0.0,0.0,7,0
0,36.33,569.549,0.0,858.0,0.0,1339.448,7,1
1,20.196,419.153,0.0,1403.256,65.178,1901.568,3,1
0,22.218,0.0,1191.682,917.865,0.0,1909.454,4,1
0,15.026,557.215,865.832,0.0,1733.327,1337.501,3,1
0,27.56,781.293,0.0,0.0,507.476,1315.899,7,1
1,16.122,331.455,0.0,80.776,2343.832,0.0,7,0
1,36.024,969.221,2294.876,1169.353,754.849,0.0,3,1
0,2.998,0.0,2146.932,77.363,0.0,0.0,8,0
1,22.965,524.168,0.0,0.0,1471.646,0.0,7,0
0,32.216,0.0,0.0,0.0,0.0,1709.935,5,1
0,30.574,0.0,2447.03,593.951,563.587,2.542,7,0
0,65.702,0.0,0.0,556.367,0.0,1655.897,7,1
0,32.897,0.0,0.0,57.879,2666.982,0.0,6,0
1,13.943,0.0,110.689,552.712,1893.558,1436.756,2,1
1,26.664,80.802,0.0,0.0,0.0,0.0,2,1
1,3.133,764.15,0.0,228.144,169.907,0.0,3,1
0,26.872,11.247,1713.057,651.984,579.058,2008.474,1,1
0,16.337,0.0,0.0,0.0,1259.755,1462.677,5,0
0,40.815,961.044,746.726,0.0,342.067,522.382,6,0
1,20.306,0.0,1513.895,0.0,0.0,335.635,6,0
0,26.365,181.832,0.0,1060.342,0.0,761.486,3,1
1,19.102,510.249,0.0,0.0,305.07,504.36,1,1
1,52.344,349.747,1905.815,304.984,1667.903,0.0,1,0
1,23.503,931.217,1089.47,508.194,780.622,0.0,6,0
1,53.656,531.352,0.0,1016.758,0.0,2358.754,5,1
1,39.398,0.0,1892.699,83.817,1023.21,3105.765,2,1
1,34.749,1636.065,1897.843,0.0,0.0,1940.802,6,1
0,33.162,346.317,772.863,266.918,1289.449,802.135,8,0
0,33.513,124.229,0.0,889.085,3089.711,0.0,8,0
1,1.013,846.552,0.0,74.703,0.0,0.0,7,1
1,24.096,382.143,793.664,0.0,1191.766,0.0,6,0
0,39.832,479.498,223.686,0.0,0.0,0.0,7,0
1,27.315,1839.92,1576.749,0.0,186.51,2558.722,4,1
1,8.327,41.171,0.0,654.059,342.519,2196.596,1,1
0,27.266,13.455,0.0,0.0,96.948,1083.592,4,1
1,51.857,295.776,667.045,0.0,3019.315,0.0,8,0
1,45.456,916.485,0.0,0.0,0.0,1237.709,4,1
1,27.132,0.0,0.0,217.626,955.537,49.452,5,0
0,41.32,0.0,0.0,35.905,0.0,0.0,8,0
0,22.869,0.0,473.455,17.046,785.196,601.456,6,0
0,4.146,0.0,386.694,925.621,1566.26,0.0,2,1
1,15.057,0.0,1234.175,1031.289,0.0,0.0,8,0
1,49.88,546.625,532.687,0.0,0.0,37.072,7,0
0,24.164,0.0,290.875,353.452,267.483,0.0,7,0
1,24.593,0.0,1862.401,0.0,328.902,264.03,5,0
1,23.802,265.069,0.0,30.979,1106.483,213.553,1,1
1,54.658,780.653,1093.667,343.196,2521.993,0.0,2,0
1,50.763,0.0,0.0,50.877,0.0,1896.292,6,0
1,59.063,753.151,0.0,299.058,0.0,0.0,8,0
0,25.773,751.249,0.0,546.863,0.0,0.0,3,1
1,32.139,840.155,1388.331,334.963,527.886,0.0,2,0
0,6.767,1012.012,371.508,0.0,837.29,186.248,7,0
1,48.677,1651.309,433.796,0.0,0.0,1831.929,5,1
0,11.651,0.0,0.0,0.0,1166.551,582.895,5,0
1,31.035,291.222,90.368,0.0,821.922,894.789,4,1
0,12.638,0.0,0.0,1268.758,357.555,588.263,8,1
1,19.756,221.285,910.146,0.0,0.0,543.035,6,0
0,16.278,1216.368,0.0,0.0,0.0,625.216,3,1
1,19.49,0.0,2045.753,349.16,0.0,0.0,6,0
0,20.452,0.0,0.0,108.196,569.366,37.586,2,0
1,20.324,1115.168,0.0,60.468,338.975,1520.374,3,1
0,39.667,883.024,2462.641,959.066,517.327,4439.448,6,1
0,12.532,0.0,0.0,477.511,864.751,0.0,4,1
1,31.088,775.361,0.0,0.0,734.404,744.234,3,1
1,45.051,441.79,712.886,0.0,188.579,0.0,3,0
0,20.815,1195.178,0.0,0.0,363.535,2450.034,2,1
1,17.949,268.431,0.0,659.854,0.0,0.0,3,1
0,24.773,886.661,0.0,0.0,0.0,956.186,4,1
0,44.516,1937.308,3772.048,0.0,365.518,0.0,8,0
0,30.718,608.764,148.138,142.941,0.0,0.0,1,1
1,20.563,252.063,0.0,0.0,1256.166,263.971,1,1
0,34.774,689.591,2242.452,1393.169,0.0,1423.176,5,1
0,12.568,0.0,1183.285,0.0,547.936,0.0,1,0
1,37.539,1772.179,0.0,79.356,438.222,996.552,2,1
1,33.721,337.046,0.0,314.594,1130.905,319.717,5,1
1,23.691,42.593,1258.167,8.351,1300.87,586.433,1,0
1,16.26,0.0,153.698,7.583,1073.436,1306.249,1,1
0,15.586,933.193,0.0,406.223,0.0,0.0,5,0
0,35.487,783.672,2594.688,1024.681,1623.563,1151.125,2,1
0,45.206,0.0,0.0,599.805,1990.039,0.0,5,0
0,19.078,594.693,2244.686,997.968,0.0,1450.667,7,1
1,34.417,0.0,1984.122,0.0,570.312,651.286,8,0
0,0.0,340.231,0.0,347.723,0.0,79.995,7,1
0,19.815,514.292,1689.828,256.938,0.0,0.0,2,0
1,27.565,1329.764,0.0,366.611,0.0,1164.46,2,1
0,15.264,0.0,0.0,940.69,0.0,1623.999,6,1
0,14.889,0.0,0.0,46.358,0.0,0.0,4,0
0,18.651,0.0,927.165,0.0,0.0,0.0,1,1
0,32.091,0.0,0.0,469.029,0.0,1028.922,6,1
0,25.377,1088.827,81.542,0.0,297.893,0.0,1,1
0,0.0,1226.616,1822.279,37.363,0.0,0.0,6,0
1,0.0,428.141,577.793,94.849,907.877,0.0,8,0
1,19.504,1013.842,0.0,0.0,1059.827,0.0,3,1
0,34.408,307.073,1292.436,761.953,2928.427,0.0,7,0
0,0.0,158.177,687.211,0.0,1548.248,0.0,8,0
1,21.004,3.526,0.0,93.911,577.413,0.0,5,0
0,20.633,18.246,964.023,334.168,0.0,974.598,6,1
0,47.437,0.0,920.194,927.933,633.122,0.0,7,0
0,22.61,391.766,474.145,164.088,669.256,0.0,4,0
1,33.362,193.783,1520.041,694.246,0.0,2344.033,1,1
0,29.978,704.484,0.0,562.333,1172.105,248.367,3,1
1,0.0,280.79,853.8,239.136,0.0,659.658,4,1
0,38.755,114.243,0.0,0.0,41.16,0.0,2,0
1,31.016,0.0,938.508,0.0,921.444,2571.649,8,0
1,35.116,266.9,2793.672,229.643,0.0,0.0,1,0
0,80.0,699.854,0.0,0.0,82.57,60.49,7,0
1,0.0,0.0,0.0,684.786,158.436,1682.912,6,1
0,52.146,276.858,0.0,587.68,0.0,109.179,5,1
1,23.976,371.478,605.998,66.618,1601.291,350.283,4,0
0,32.023,0.0,0.0,0.0,0.0,4.227,7,0
0,27.363,0.0,955.497,456.012,659.975,11.426,3,0
1,22.061,369.897,1466.208,0.0,765.013,689.027,5,0
0,20.022,0.0,1091.217,0.0,0.0,880.59,2,1
0,32.613,447.45,0.0,0.0,390.415,0.0,5,0
1,6.76,0.0,1644.201,92.439,0.0,0.0,7,0
0,38.508,910.855,1574.841,825.308,1840.147,0.0,7,0
0,22.173,1739.588,1446.194,167.177,0.0,0.0,3,1
1,12.179,0.0,897.411,0.0,0.0,0.0,2,0
1,21.7,567.235,714.227,0.0,0.0,612.026,3,1
0,45.6,0.0,1688.867,479.19,0.0,1285.526,7,0
0,20.505,896.62,2758.216,0.0,2060.337,1214.598,1,1
1,33.018,0.0,0.0,235.81,907.052,0.0,3,0
1,17.767,532.381,1743.75,0.0,464.323,42.682,8,0
0,38.611,0.0,346.539,639.379,0.0,0.0,5,0
1,37.597,85.46,294.392,81.948,1308.373,450.924,7,1
0,53.881,0.0,0.0,137.001,0.0,0.0,1,1
0,25.542,754.528,108.253,442.018,1183.003,921.508,1,1
0,37.361,0.0,0.0,1349.887,0.0,279.889,4,1
0,29.373,578.777,0.0,667.53,0.0,0.0,5,0
0,46.142,0.0,0.0,120.381,1144.111,0.0,5,0
1,17.936,145.593,0.0,171.791,1260.21,306.074,2,1
1,38.43,316.041,0.0,0.0,967.22,394.616,3,1
1,25.274,0.0,566.106,0.0,0.0,0.0,6,0
1,27.101,356.739,0.0,0.0,0.0,0.0,3,1
0,29.285,1214.717,0.0,0.0,482.589,359.058,5,1
0,31.531,0.0,884.297,535.886,0.0,0.0,3,1
0,26.373,981.677,0.0,0.0,1818.059,0.0,5,0
0,31.006,1193.763,1739.436,916.598,0.0,0.0,7,0
1,50.094,0.0,720.324,591.146,0.0,0.0,1,1
0,41.796,0.0,1178.115,181.481,0.0,0.0,3,0
0,40.168,416.275,2142.831,170.178,0.0,0.0,7,0
1,21.622,0.0,78.347,0.0,0.0,314.528,3,1
1,15.551,1434.592,0.0,321.247,997.818,0.0,5,1
1,41.374,242.625,1496.043,779.332,343.312,374.232,7,0
1,40.265,0.0,1061.416,0.0,2040.45,0.0,5,0
0,48.617,0.0,225.204,0.0,2009.749,476.033,2,0
0,19.544,928.438,2119.75,563.802,786.351,1222.116,3,1
1,24.786,0.0,195.307,351.645,654.562,1181.21,4,1
0,5.047,248.489,489.328,0.0,382.524,1652.621,8,0
0,22.505,841.272,475.467,0.0,0.0,1180.054,5,1
0,41.952,0.0,0.0,0.0,0.0,550.485,4,0
1,21.469,190.146,543.102,0.0,420.743,0.0,1,1
0,36.967,209.231,2126.112,0.0,987.628,0.0,1,0
1,25.333,664.161,983.962,20.734,628.637,0.0,8,0
0,32.537,603.984,487.276,0.0,0.0,304.756,4,0
0,11.932,76.926,255.879,0.0,1341.147,1032.257,6,0
0,29.193,261.372,847.04,41.881,1940.688,0.0,1,0
1,0.0,0.0,1349.72,263.907,1341.789,260.921,4,0
0,25.383,0.0,1181.087,0.0,1398.559,0.0,2,0
1,5.173,387.441,51.762,818.854,0.0,519.822,2,1
1,44.884,1449.925,839.738,454.529,1493.528,0.0,1,1
1,38.884,0.0,1025.928,0.0,470.335,0.0,7,0
0,34.533,0.0,0.0,463.288,872.711,0.0,4,0
0,49.294,0.0,651.877,509.105,711.975,828.495,4,1
0,14.715,690.985,0.0,0.0,176.364,198.413,8,0
0,52.463,511.516,1029.04,0.0,0.0,0.0,8,0
1,41.051,116.95,1242.412,174.517,219.65,574.475,4,0
1,24.688,0.0,1347.055,165.683,1395.438,0.0,8,0
1,43.899,280.045,0.0,0.0,0.0,1482.844,6,1
0,12.512,0.0,820.856,0.0,1292.682,0.0,1,1
1,16.457,313.227,2158.745,120.97,1120.778,103.68,6,0
0,19.48,786.491,2146.524,39.477,0.0,0.0,4,0
1,20.594,0.0,414.993,0.0,1837.68,0.0,5,0
0,13.208,0.0,617.184,123.29,0.0,0.0,4,0
0,45.123,1246.635,1783.093,0.0,1970.502,1083.632,5,0
1,24.376,0.0,0.0,0.0,787.54,1104.829,2,1
1,32.935,958.366,62.309,468.662,292.547,1123.379,5,1
1,20.015,119.902,2052.685,0.0,0.0,330.316,2,1
1,2.512,114.729,1620.241,0.0,212.914,0.0,8,0
0,31.781,504.968,893.117,0.0,85.865,0.0,1,1
1,1.228,0.0,0.0,0.0,0.0,1906.681,7,1
1,27.039,306.123,390.108,319.596,70.623,1807.461,7,1
1,8.844,0.0,0.0,348.549,0.0,428.683,6,0
0,55.822,0.0,847.247,0.0,954.591,0.0,6,0
0,40.759,439.363,0.0,595.047,1746.909,1737.055,2,1
1,29.481,48.85,0.0,0.0,0.0,0.0,2,0
0,45.692,117.934,0.0,1043.142,2193.539,540.292,4,0
1,16.152,0.0,1916.166,142.685,168.594,1719.555,3,1
0,35.609,1254.41,0.0,0.0,0.0,0.0,2,1
0,30.797,789.864,638.575,0.0,1143.53,1170.685,5,0
0,31.696,846.701,447.314,364.933,0.0,846.589,1,1
0,45.813,21.461,0.0,0.0,220.09,258.508,8,0
1,38.255,0.0,0.0,115.874,0.0,0.0,6,0
1,32.042,1489.396,0.0,1073.157,0.0,0.0,5,1
1,4.832,180.287,0.0,0.0,1106.397,603.924,6,0
0,14.559,0.0,889.927,203.579,0.0,0.0,1,1
1,26.282,490.921,0.0,965.113,0.0,437.281,8,1
1,29.307,978.629,2545.789,321.488,916.166,868.104,5,0
1,12.177,205.017,1682.581,0.0,0.0,1334.481,6,0
0,61.763,1051.074,1420.031,453.018,0.0,0.0,2,1
0,49.23,923.95,306.409,0.0,1621.867,1682.06,8,0
0,36.43,0.0,2267.137,957.812,0.0,2080.132,3,1
1,29.009,0.0,188.393,0.0,0.0,730.659,2,1
1,25.029,842.399,412.486,1832.925,995.148,0.0,7,1
1,14.673,0.0,653.969,991.731,0.0,0.0,6,1
0,29.085,122.854,1292.188,0.0,70.579,250.023,4,0
0,31.609,0.0,1214.29,181.208,0.0,583.987,5,1
1,10.615,0.0,0.0,592.041,564.837,323.081,3,1
0,32.678,25.767,0.0,608.85,0.0,595.223,5,1
0,25.826,0.0,1217.884,417.708,1933.726,204.716,4,0
0,1.291,0.0,1308.284,871.209,0.0,578.362,4,1
0,15.955,0.0,0.0,101.137,799.362,0.0,4,0
1,22.21,1709.742,0.0,0.0,1016.333,0.0,6,0
0,54.428,1433.85,201.221,0.0,0.0,0.0,2,1
0,35.792,0.0,1198.231,650.689,0.0,2313.123,6,1
0,9.303,1248.376,2616.5,374.501,1428.892,1837.096,2,1
0,34.805,0.0,0.0,333.119,0.0,883.059,3,1
1,6.338,303.972,0.0,615.331,0.0,1691.574,4,1
1,43.158,178.872,0.0,0.0,1286.04,1138.384,7,0
0,21.404,0.0,2076.966,343.639,348.215,490.335,2,1
0,26.689,859.504,408.07,292.399,0.0,0.0,1,1
0,46.561,301.826,0.0,1104.533,2231.765,24.728,7,0
0,9.98,0.0,1120.434,0.0,0.0,0.0,1,1
0,8.44,0.0,0.0,1042.025,0.0,0.0,2,1
0,19.83,0.0,0.0,212.229,591.363,0.0,7,0
1,42.537,0.0,0.0,443.834,997.584,817.355,7,0
0,6.729,227.945,2530.85,1108.515,2467.215,640.73,3,0
1,0.0,0.0,911.051,484.026,0.0,0.0,5,0
1,21.684,47.386,579.312,394.206,1218.547,0.0,6,0
0,35.724,1110.566,150.128,305.683,1127.311,1519.283,8,1
1,44.804,999.545,800.579,0.0,159.119,0.0,4,0
1,21.516,199.02,786.283,154.046,1176.001,479.339,2,1
1,22.24,163.395,800.603,0.0,1337.701,100.733,3,0
1,44.155,1441.918,587.814,145.043,0.0,831.682,8,1
1,1.824,558.491,1492.558,0.0,2234.743,0.0,7,0
1,22.561,6.926,477.725,410.262,0.0,394.588,6,0
0,30.666,0.0,0.0,101.827,0.0,477.159,5,0
1,34.289,476.018,0.0,0.0,22.034,541.69,3,1
1,20.863,759.06,0.0,293.065,2427.435,383.028,5,0
1,28.482,0.0,2882.181,0.0,0.0,661.84,1,0
0,0.0,409.282,1485.306,1250.391,274.873,2601.359,6,1
1,18.785,0.0,0.0,112.45,1885.286,2989.363,6,1
